path,label,seriesuid
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645_345808_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.222087811960706096424718056430_227269_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.222087811960706096424718056430
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224_98986_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_231633_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686_66509_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409_327414_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296_275257_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534_208243_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638_240049_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_342267_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_40919_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986_351528_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372_383805_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235_133696_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179_222570_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.199282854229880908602362094937_182637_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.199282854229880908602362094937
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_163185_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860_304925_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185_306036_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_44614_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_255410_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_139508_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292_230115_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176_249220_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600_119468_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817_287273_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021_150727_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082_302977_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231_319244_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774_10816_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299_156301_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_304567_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095_128183_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313_197024_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436_402468_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_316737_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663_338614_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638_239869_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_410132_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_274591_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586_260290_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377_366700_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236_173996_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_349650_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_139078_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.259453428008507791234730686014_291872_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.259453428008507791234730686014
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692_224302_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565_164831_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_39326_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_109290_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951_308941_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096_85099_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_121280_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986_351661_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098_84837_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_310193_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_43298_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_37698_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341_324716_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_310094_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.997611074084993415992563148335_153057_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.997611074084993415992563148335
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593_229035_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929_266465_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389_225193_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_89372_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660_264248_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_290152_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_57601_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989_117554_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_123813_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069_165373_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326_172886_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866_4200_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_209592_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975_179561_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668_66486_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197_77642_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011_148839_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035_362352_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.193721075067404532739943086458_170770_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.193721075067404532739943086458
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856_257263_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_89725_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_78051_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474_389188_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_246945_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341_270292_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145_219953_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_231434_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825_152878_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263_255860_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603_75698_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_237898_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724_268669_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281_196153_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450_190584_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856_299875_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103_113097_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526_403655_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641_355749_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837_33394_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708_181101_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202_338940_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.183982839679953938397312236359_154686_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.183982839679953938397312236359
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521_424228_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957_59711_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217_7528_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_146807_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562_307768_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975_400183_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488_387554_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_132168_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037_361169_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609_18656_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585_404841_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_408654_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_381237_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593_228989_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_209819_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702_62633_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702
